date,1. open,2. high,3. low,4. close,5. volume
2020-04-24,34.14,34.76,33.06,34.23,15513.0
2020-04-23,34.09,34.975,31.85,33.86,50502.0
2020-04-22,31.25,33.61,29.215,33.29,35342.0
2020-04-21,28.4,30.97,27.47,30.14,46873.0
2020-04-20,29.6,31.26,28.61,29.21,27620.0
2020-04-17,29.66,33.57,28.96,30.48,27176.0
2020-04-16,29.24,31.13,28.0101,28.8,39231.0
2020-04-15,33.52,33.6,28.2,29.42,64392.0
2020-04-14,33.45,36.45,33.25,34.65,57033.0
2020-04-13,31.83,33.98,31.83,32.33,24392.0
2020-04-09,32.39,33.44,30.4,31.51,36189.0
2020-04-08,31.7,32.9743,29.43,31.42,34575.0
2020-04-07,34.2,35.0,30.32,31.63,39903.0
2020-04-06,31.62,34.04,31.6,34.04,72800.0
2020-04-03,28.79,30.525,28.49,30.1,78197.0
2020-04-02,24.71,30.35,24.71,28.42,48633.0
2020-04-01,25.97,25.97,24.5,25.06,160617.0
2020-03-31,26.12,26.12,24.1,25.82,85027.0
2020-03-30,24.97,25.97,24.97,25.86,30435.0
2020-03-27,27.0,28.0448,24.17,24.65,85049.0
2020-03-26,26.0,28.85,25.6,28.0,66323.0
2020-03-25,25.53,28.07,25.01,26.69,73287.0
2020-03-24,26.45,26.65,24.5,26.0,44133.0
2020-03-23,26.0,26.0,23.17,25.0,46897.0
2020-03-20,25.88,27.0,22.215,26.0,134800.0
2020-03-19,25.65,27.94,25.0,26.88,147502.0
2020-03-18,28.48,30.35,24.14,26.85,53913.0
2020-03-17,25.76,30.5,24.75,29.84,138105.0
2020-03-16,23.2,30.84,22.06,25.22,79573.0
2020-03-13,32.31,33.2562,29.5983,31.26,78964.0
2020-03-12,32.3,35.0994,29.79,30.41,134292.0
2020-03-11,37.86,39.51,31.09,34.75,93183.0
2020-03-10,40.99,41.98,36.49,38.99,117300.0
2020-03-09,38.38,42.5,37.93,39.43,143990.0
2020-03-06,39.99,41.98,38.67,41.98,58585.0
2020-03-05,36.05,42.57,35.72,41.79,71810.0
2020-03-04,33.94,37.77,33.85,37.77,39567.0
2020-03-03,36.17,36.99,32.6571,33.62,52983.0
2020-03-02,36.29,36.75,34.81,36.17,68723.0
2020-02-28,30.93,36.72,30.93,36.12,82296.0
2020-02-27,35.39,36.385,31.95,31.99,47747.0
2020-02-26,36.64,38.4773,33.885,36.11,86281.0
2020-02-25,37.01,38.89,35.32,36.34,46426.0
2020-02-24,40.0,41.14,35.15,36.76,111803.0
2020-02-21,43.01,44.465,40.35,41.4,83623.0
2020-02-20,39.02,43.19,39.02,42.83,55137.0
2020-02-19,37.81,41.99,36.5859,39.03,43510.0
2020-02-18,33.75,38.46,32.55,37.63,48548.0
2020-02-14,32.76,34.16,31.535,33.5,30380.0
2020-02-13,31.95,32.78,31.4,32.55,20928.0
2020-02-12,32.5,33.345,30.965,31.92,31637.0
2020-02-11,31.45,32.605,30.9,32.09,30239.0
2020-02-10,31.73,33.895,30.51,31.55,48158.0
2020-02-07,32.44,33.16,30.36,31.74,79511.0
2020-02-06,33.44,34.2,31.65,32.55,53210.0
2020-02-05,33.41,34.12,32.0866,33.22,80387.0
2020-02-04,34.61,35.565,32.05,33.0,48708.0
2020-02-03,33.58,35.94,32.46,34.16,49566.0
2020-01-31,35.0,38.35,33.24,33.37,44508.0
2020-01-30,38.15,38.885,34.21,34.89,74975.0
2020-01-29,37.58,39.2282,36.3664,38.45,30099.0
2020-01-28,38.44,39.16,37.1,37.97,63024.0
2020-01-27,34.76,38.8,33.02,37.99,144061.0
2020-01-24,37.62,38.45,35.1,35.55,58284.0
2020-01-23,37.25,38.61,35.54,37.48,82070.0
2020-01-22,37.38,38.42,36.62,36.74,98045.0
2020-01-21,35.22,38.0,35.22,37.25,148169.0
2020-01-17,36.63,38.6881,34.985,35.31,78214.0
2020-01-16,34.63,37.01,34.6,36.05,159681.0
2020-01-15,32.45,36.7956,32.45,34.28,146548.0
2020-01-14,31.06,32.85,29.77,32.18,125093.0
2020-01-13,31.27,32.16,29.02,31.06,123992.0
2020-01-10,33.91,34.54,31.15,31.27,98247.0
2020-01-09,33.68,34.52,32.92,33.73,122476.0
2020-01-08,32.85,34.05,31.0054,33.23,95610.0
2020-01-07,33.97,33.98,31.9,32.78,66233.0
2020-01-06,30.72,35.2,29.6,34.34,204324.0
2020-01-03,29.55,31.47,28.7,31.34,52557.0
2020-01-02,31.07,31.5,27.5776,29.9,112039.0
2019-12-31,32.32,32.63,29.225,31.14,118403.0
2019-12-30,34.01,35.473,31.77,32.5,79902.0
2019-12-27,38.48,39.45,32.38,33.0,125502.0
2019-12-26,25.66,47.8381,25.4,37.67,656218.0
2019-12-24,27.0,28.48,24.6437,25.59,36180.0
2019-12-23,24.12,27.86,22.16,27.06,173157.0
2019-12-20,20.26,24.89,19.5,23.41,2005606.0
2019-12-19,18.75,20.17,18.74,20.17,85055.0
2019-12-18,20.049,20.26,18.51,18.59,90450.0
2019-12-17,21.06,21.99,19.755,20.1,65763.0
2019-12-16,22.41,23.25,20.91,21.26,97860.0
2019-12-13,20.84,23.31,20.84,22.25,111417.0
2019-12-12,20.9,21.99,20.7,21.25,120318.0
2019-12-11,22.5,23.8,20.28,21.0,146338.0
2019-12-10,23.81,23.96,21.64,22.57,125614.0
2019-12-09,24.25,25.6,22.75,23.15,140555.0
2019-12-06,26.75,28.48,23.7,24.24,138453.0
2019-12-05,26.76,28.1,25.69,26.75,110082.0
2019-12-04,25.77,27.3,24.95,26.7,126332.0
2019-12-03,25.96,28.3,24.87,25.94,155740.0
2019-12-02,25.69,27.25,25.55,26.17,102882.0
2019-11-29,25.0,26.4922,24.295,25.6,57336.0
