date,1. open,2. high,3. low,4. close,5. volume
2020-03-31,1.0,1.03,0.92,1.01,194553.0
2020-03-30,0.9999,1.01,0.9828,0.9903,107697.0
2020-03-27,1.0,1.02,0.98,1.0,128850.0
2020-03-26,1.0,1.01,0.9529,0.995,13678.0
2020-03-25,1.0,1.03,0.95,0.9568,204263.0
2020-03-24,0.97,0.9995,0.93,0.9995,15109.0
2020-03-23,0.9265,0.97,0.9265,0.97,1557.0
2020-03-20,0.9483,1.01,0.85,0.97,365265.0
2020-03-19,1.02,1.12,0.5701,0.7297,154972.0
2020-03-18,1.07,1.1,1.0129,1.0129,53015.0
2020-03-17,1.0573,1.13,1.0127,1.1055,33016.0
2020-03-16,1.089,1.13,1.05,1.13,6166.0
2020-03-13,1.09,1.1925,1.09,1.15,64448.0
2020-03-12,1.1892,1.1944,1.07,1.0973,23263.0
2020-03-11,1.2,1.26,1.2,1.22,28315.0
2020-03-10,1.19,1.2875,1.155,1.155,31052.0
2020-03-09,1.32,1.3584,1.1,1.14,89258.0
2020-03-06,1.31,1.37,1.3,1.35,14002.0
2020-03-05,1.37,1.39,1.3,1.34,24493.0
2020-03-04,1.35,1.38,1.3498,1.37,45371.0
2020-03-03,1.33,1.35,1.3,1.35,45447.0
2020-03-02,1.27,1.35,1.27,1.31,50522.0
2020-02-28,1.21,1.23,1.2099,1.23,21654.0
2020-02-27,1.23,1.27,1.2,1.26,12660.0
2020-02-26,1.18,1.2,1.15,1.19,26804.0
2020-02-25,1.22,1.22,1.12,1.2,36773.0
2020-02-24,1.23,1.25,1.22,1.2201,12642.0
2020-02-21,1.25,1.25,1.25,1.25,24802.0
2020-02-20,1.21,1.2608,1.21,1.23,37540.0
2020-02-19,1.17,1.22,1.17,1.21,27429.0
2020-02-18,1.22,1.22,1.1,1.15,7816.0
2020-02-14,1.13,1.18,1.13,1.17,27784.0
2020-02-13,1.05,1.15,1.05,1.13,48460.0
2020-02-12,1.0407,1.055,1.03,1.05,15448.0
2020-02-11,1.06,1.06,1.0,1.03,10447.0
2020-02-10,1.02,1.06,1.02,1.04,2794.0
2020-02-07,1.03,1.03,1.01,1.02,7256.0
2020-02-06,1.03,1.045,1.02,1.03,17217.0
2020-02-05,1.0514,1.0514,1.03,1.05,8962.0
2020-02-04,1.06,1.07,1.04,1.0673,5507.0
2020-02-03,1.06,1.07,1.05,1.05,702.0
2020-01-31,1.05,1.08,1.0346,1.08,1979.0
2020-01-30,1.0375,1.07,1.03,1.07,11406.0
2020-01-29,1.05,1.07,1.03,1.07,6495.0
2020-01-28,1.037,1.06,1.0305,1.06,7673.0
2020-01-27,1.08,1.08,1.01,1.01,16519.0
2020-01-24,1.1235,1.13,1.1,1.1273,7599.0
2020-01-23,1.11,1.15,1.1,1.15,3817.0
2020-01-22,1.14,1.1681,1.11,1.16,6118.0
2020-01-21,1.15,1.1697,1.1,1.1673,13571.0
2020-01-17,1.18,1.18,1.12,1.18,3608.0
2020-01-16,1.14,1.18,1.14,1.18,12395.0
2020-01-15,1.2,1.2,1.0521,1.1393,23401.0
2020-01-14,1.1357,1.19,1.1,1.19,98018.0
2020-01-13,1.14,1.24,1.14,1.19,40472.0
2020-01-10,1.13,1.17,1.13,1.14,14441.0
2020-01-09,1.1,1.1172,1.1,1.1,4345.0
2020-01-08,1.11,1.1101,1.1,1.109,6167.0
2020-01-07,1.1116,1.12,1.11,1.115,11692.0
2020-01-06,1.14,1.14,1.13,1.135,5200.0
2020-01-03,1.14,1.14,1.12,1.124,4155.0
2020-01-02,1.25,1.25,1.09,1.14,4506.0
2019-12-31,1.0855,1.25,1.06,1.25,30566.0
2019-12-30,1.0657,1.11,1.06,1.09,12758.0
2019-12-27,1.1173,1.14,1.07,1.09,15692.0
2019-12-26,1.1,1.13,1.05,1.08,22625.0
2019-12-24,1.0735,1.132,1.0735,1.1,13521.0
2019-12-23,1.11,1.14,1.0205,1.09,30916.0
2019-12-20,1.12,1.15,1.11,1.13,18741.0
2019-12-19,1.1501,1.2,1.1,1.1,28464.0
2019-12-18,1.19,1.23,1.14,1.14,31336.0
2019-12-17,1.1799,1.299,1.1558,1.234,58278.0
2019-12-16,1.05,1.18,1.05,1.152,32864.0
2019-12-13,1.0973,1.1,1.053,1.053,6986.0
2019-12-12,1.15,1.15,1.0692,1.11,21101.0
2019-12-11,1.21,1.22,1.11,1.14,24003.0
2019-12-10,1.3,1.3073,1.206,1.23,16716.0
2019-12-09,1.35,1.38,1.27,1.2927,20553.0
2019-12-06,1.4,1.4,1.34,1.3676,3447.0
2019-12-05,1.3671,1.38,1.36,1.38,2147.0
2019-12-04,1.39,1.39,1.37,1.38,4747.0
2019-12-03,1.4,1.4,1.35,1.35,2554.0
2019-12-02,1.33,1.39,1.33,1.39,1294.0
2019-11-29,1.37,1.37,1.33,1.33,10648.0
2019-11-27,1.43,1.43,1.37,1.39,26452.0
2019-11-26,1.56,1.585,1.41,1.44,30176.0
2019-11-25,1.61,1.627,1.54,1.54,5095.0
2019-11-22,1.4,1.47,1.4,1.47,7019.0
2019-11-21,1.41,1.45,1.4,1.4115,16064.0
2019-11-20,1.46,1.46,1.41,1.45,12699.0
2019-11-19,1.4402,1.48,1.44,1.44,9960.0
2019-11-18,1.62,1.62,1.41,1.44,38846.0
2019-11-15,1.61,1.63,1.6,1.61,50119.0
2019-11-14,1.6,1.6,1.48,1.56,22696.0
2019-11-13,1.71,1.72,1.48,1.64,54590.0
2019-11-12,1.86,1.86,1.72,1.72,7933.0
2019-11-11,1.94,1.9518,1.75,1.8,33647.0
2019-11-08,1.95,2.11,1.95,2.09,25599.0
2019-11-07,2.0,2.08,1.99,2.068,9603.0
2019-11-06,2.07,2.0814,2.003,2.04,41155.0
2019-11-05,1.97,2.0699,1.9497,2.05,15603.0
2019-11-04,1.95,1.98,1.89,1.98,17469.0
2019-11-01,1.9633,2.0202,1.9633,1.9716,2411.0
2019-10-31,1.9946,1.9946,1.94,1.95,2782.0
2019-10-30,1.965,1.965,1.965,1.965,328.0
2019-10-29,2.01,2.01,1.975,1.99,7271.0
2019-10-28,1.97,2.02,1.965,2.02,14512.0
2019-10-25,2.01,2.016,2.01,2.01,1549.0
2019-10-24,2.04,2.0636,2.0,2.05,3365.0
2019-10-23,2.03,2.03,2.0,2.02,3361.0
2019-10-22,2.0,2.0112,2.0,2.0,3643.0
2019-10-21,2.05,2.0859,2.01,2.02,16642.0
2019-10-18,2.087,2.09,2.05,2.0707,4899.0
2019-10-17,2.06,2.119,2.05,2.112,5206.0
2019-10-16,2.1,2.21,2.07,2.21,13356.0
2019-10-15,2.0101,2.27,2.0101,2.13,45624.0
2019-10-14,2.15,2.15,2.1,2.1,1032.0
2019-10-11,2.13,2.13,2.12,2.13,4351.0
2019-10-10,2.0196,2.1,2.0196,2.1,1628.0
2019-10-09,2.0438,2.12,1.99,1.99,6255.0
2019-10-08,2.01,2.15,1.9796,2.15,26154.0
2019-10-07,2.02,2.0324,1.99,1.99,12747.0
2019-10-04,2.1002,2.1002,2.0101,2.0101,10972.0
2019-10-03,2.14,2.14,2.08,2.08,5638.0
2019-10-02,2.135,2.135,2.1308,2.1308,2009.0
2019-10-01,2.1,2.1,2.1,2.1,6428.0
2019-09-30,2.101,2.1973,2.101,2.11,7288.0
2019-09-27,2.14,2.17,2.14,2.17,513.0
2019-09-26,2.11,2.1228,2.11,2.11,3246.0
2019-09-25,2.1905,2.1905,2.1905,2.1905,1090.0
2019-09-24,2.26,2.26,2.26,2.26,6.0
2019-09-23,2.21,2.29,2.19,2.26,36171.0
2019-09-20,2.1102,2.17,2.11,2.14,23276.0
2019-09-19,2.24,2.24,2.22,2.22,408.0
2019-09-18,2.2,2.22,2.12,2.12,1608.0
2019-09-17,2.258,2.26,2.2,2.22,7118.0
2019-09-16,2.35,2.4,2.27,2.27,117036.0
2019-09-13,2.1601,2.165,2.15,2.15,8741.0
2019-09-12,2.16,2.229,2.16,2.229,4872.0
2019-09-11,2.1212,2.17,2.1154,2.16,17932.0
2019-09-10,2.1335,2.1799,2.13,2.16,5712.0
2019-09-09,2.1135,2.1645,2.11,2.15,5107.0
2019-09-06,2.198,2.2,2.17,2.1904,9568.0
2019-09-05,2.1928,2.201,2.1835,2.1909,1543.0
2019-09-04,2.2235,2.2935,2.18,2.23,22049.0
2019-09-03,2.31,2.31,2.31,2.31,33.0
2019-08-30,2.3,2.35,2.28,2.31,58350.0
2019-08-29,2.25,2.3128,2.25,2.3128,2796.0
2019-08-28,2.26,2.3,2.25,2.3,9100.0
2019-08-27,2.3373,2.3373,2.3373,2.3373,920.0
2019-08-26,2.36,2.36,2.36,2.36,71.0
2019-08-23,2.3627,2.3627,2.35,2.36,1005.0
